epoch,accuracy,auc,fn,fp,learning_rate,loss,precision,recall,tn,tp,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp
0,0.8950744867324829,0.9380454421043396,211.0,296.0,0.0005000000237487257,0.4432506561279297,0.9170635938644409,0.9394374489784241,1052.0,3273.0,0.723557710647583,0.6545500755310059,0.0,230.0,1.2409398555755615,0.723557710647583,1.0,0.0,602.0
1,0.9214181900024414,0.9627131223678589,150.0,229.0,0.0005000000237487257,0.35182347893714905,0.9355111122131348,0.9567972421646118,1122.0,3322.0,0.7680288553237915,0.7579187154769897,4.0,189.0,0.9125099778175354,0.7604562640190125,0.9933775067329407,39.0,600.0
2,0.9276384115219116,0.9705793857574463,145.0,204.0,0.0005000000237487257,0.3091903328895569,0.9423403143882751,0.9583213329315186,1140.0,3334.0,0.800000011920929,0.8629514575004578,5.0,160.0,0.9144660830497742,0.7855227589607239,0.9915397763252258,74.0,586.0
3,0.9321998953819275,0.9753475189208984,147.0,180.0,0.0005000000237487257,0.2819982171058655,0.9487617611885071,0.9577586054801941,1163.0,3333.0,0.8787878751754761,0.890743613243103,39.0,61.0,0.5047776103019714,0.9009740352630615,0.9343434572219849,170.0,555.0
