epoch,accuracy,auc,fn,fp,learning_rate,loss,precision,recall,tn,tp,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp
0,0.8607673048973083,0.9082418084144592,377.0,298.0,9.999999747378752e-05,0.5399795174598694,0.912788987159729,0.8921624422073364,1054.0,3119.0,0.7216981053352356,0.44081297516822815,0.0,236.0,1.299575686454773,0.7216981053352356,1.0,0.0,612.0
